float_id,cycle_number,latitude,longitude,datetime,temp_min,temp_max,salinity_mean,summary_text
5901170,252,-15.588,99.864,2013-09-09 18:57:14.999996427,2.638,25.134,34.762915492957745,"ARGO float 5901170 on cycle 252 reported data on 2013-09-09 at location 15.6°S, 99.9°E. The profile measured temperatures from 2.6°C to 25.1°C and salinities around 34.8 PSU."
5901170,253,-15.865,100.093,2013-09-19 21:24:54.999977947,2.628,25.399,34.72734285714286,"ARGO float 5901170 on cycle 253 reported data on 2013-09-19 at location 15.9°S, 100.1°E. The profile measured temperatures from 2.6°C to 25.4°C and salinities around 34.7 PSU."
5901170,254,-16.204,100.29,2013-09-29 21:21:45.999997257,2.562,26.058,34.69802816901409,"ARGO float 5901170 on cycle 254 reported data on 2013-09-29 at location 16.2°S, 100.3°E. The profile measured temperatures from 2.6°C to 26.1°C and salinities around 34.7 PSU."
5901173,250,-16.906,101.513,2013-09-05 15:36:22.999987903,2.535,24.73,34.63724285714286,"ARGO float 5901173 on cycle 250 reported data on 2013-09-05 at location 16.9°S, 101.5°E. The profile measured temperatures from 2.5°C to 24.7°C and salinities around 34.6 PSU."
5901173,251,-17.013,101.641,2013-09-15 13:02:57.999986707,2.597,25.071,34.68795774647887,"ARGO float 5901173 on cycle 251 reported data on 2013-09-15 at location 17.0°S, 101.6°E. The profile measured temperatures from 2.6°C to 25.1°C and salinities around 34.7 PSU."
5901173,252,-17.094,101.714,2013-09-25 15:41:07.000016568,2.579,25.236,34.61314285714286,"ARGO float 5901173 on cycle 252 reported data on 2013-09-25 at location 17.1°S, 101.7°E. The profile measured temperatures from 2.6°C to 25.2°C and salinities around 34.6 PSU."
5901174,250,-14.858,103.909,2013-09-05 18:34:57.000011799,2.661,26.591,34.5920985915493,"ARGO float 5901174 on cycle 250 reported data on 2013-09-05 at location 14.9°S, 103.9°E. The profile measured temperatures from 2.7°C to 26.6°C and salinities around 34.6 PSU."
5901174,251,-14.698,104.246,2013-09-15 20:20:17.000010611,2.614,26.433,34.561056338028166,"ARGO float 5901174 on cycle 251 reported data on 2013-09-15 at location 14.7°S, 104.2°E. The profile measured temperatures from 2.6°C to 26.4°C and salinities around 34.6 PSU."
5901174,252,-14.633,104.427,2013-09-25 20:52:33.000010550,2.639,26.219,34.59357142857143,"ARGO float 5901174 on cycle 252 reported data on 2013-09-25 at location 14.6°S, 104.4°E. The profile measured temperatures from 2.6°C to 26.2°C and salinities around 34.6 PSU."
5901175,250,-15.201,102.443,2013-09-06 00:55:32.999986410,2.638,26.468,34.601352112676054,"ARGO float 5901175 on cycle 250 reported data on 2013-09-06 at location 15.2°S, 102.4°E. The profile measured temperatures from 2.6°C to 26.5°C and salinities around 34.6 PSU."
5901175,251,-15.271,102.667,2013-09-16 01:14:39.000006620,2.69,26.197,34.57638571428572,"ARGO float 5901175 on cycle 251 reported data on 2013-09-16 at location 15.3°S, 102.7°E. The profile measured temperatures from 2.7°C to 26.2°C and salinities around 34.6 PSU."
5901175,252,-15.049,102.91,2013-09-26 03:27:38.000019196,2.736,26.233,34.5346,"ARGO float 5901175 on cycle 252 reported data on 2013-09-26 at location 15.0°S, 102.9°E. The profile measured temperatures from 2.7°C to 26.2°C and salinities around 34.5 PSU."
5901185,245,-23.22,88.314,2013-09-05 14:29:27.999999222,2.37,21.132,35.14712676056338,"ARGO float 5901185 on cycle 245 reported data on 2013-09-05 at location 23.2°S, 88.3°E. The profile measured temperatures from 2.4°C to 21.1°C and salinities around 35.1 PSU."
5901185,246,-22.805,87.884,2013-09-15 16:52:07.999998628,2.347,21.129,35.15528571428571,"ARGO float 5901185 on cycle 246 reported data on 2013-09-15 at location 22.8°S, 87.9°E. The profile measured temperatures from 2.3°C to 21.1°C and salinities around 35.2 PSU."
5901185,247,-22.482,87.626,2013-09-25 16:57:38.000019196,2.248,22.547,35.09551428571429,"ARGO float 5901185 on cycle 247 reported data on 2013-09-25 at location 22.5°S, 87.6°E. The profile measured temperatures from 2.2°C to 22.5°C and salinities around 35.1 PSU."
5901187,241,-43.927,131.147,2013-09-03 14:30:30.000025031,2.473,9.7,34.61664788732394,"ARGO float 5901187 on cycle 241 reported data on 2013-09-03 at location 43.9°S, 131.1°E. The profile measured temperatures from 2.5°C to 9.7°C and salinities around 34.6 PSU."
5901187,242,-43.803,130.613,2013-09-13 16:51:33.999981877,2.494,9.733,34.614514285714286,"ARGO float 5901187 on cycle 242 reported data on 2013-09-13 at location 43.8°S, 130.6°E. The profile measured temperatures from 2.5°C to 9.7°C and salinities around 34.6 PSU."
5901187,243,-43.875,130.019,2013-09-23 14:30:37.999981641,2.486,9.755,34.615718309859155,"ARGO float 5901187 on cycle 243 reported data on 2013-09-23 at location 43.9°S, 130.0°E. The profile measured temperatures from 2.5°C to 9.8°C and salinities around 34.6 PSU."
5901191,237,-17.567,110.073,2013-09-03 11:07:37.999983432,2.852,25.876,34.62665384615384,"ARGO float 5901191 on cycle 237 reported data on 2013-09-03 at location 17.6°S, 110.1°E. The profile measured temperatures from 2.9°C to 25.9°C and salinities around 34.6 PSU."
5901191,238,-17.815,109.835,2013-09-13 13:24:16.000015135,2.85,25.602,34.66182692307692,"ARGO float 5901191 on cycle 238 reported data on 2013-09-13 at location 17.8°S, 109.8°E. The profile measured temperatures from 2.9°C to 25.6°C and salinities around 34.7 PSU."
5901191,239,-17.854,109.697,2013-09-23 11:41:35.999993379,2.837,24.851,34.71726415094339,"ARGO float 5901191 on cycle 239 reported data on 2013-09-23 at location 17.9°S, 109.7°E. The profile measured temperatures from 2.8°C to 24.9°C and salinities around 34.7 PSU."
5901242,270,-30.068,114.264,2013-09-03 15:26:13.343999861,3.826,19.252,35.18664150943396,"ARGO float 5901242 on cycle 270 reported data on 2013-09-03 at location 30.1°S, 114.3°E. The profile measured temperatures from 3.8°C to 19.3°C and salinities around 35.2 PSU."
5901242,272,-30.078,114.276,2013-09-22 19:02:11.616000025,3.772,19.028,35.190961538461536,"ARGO float 5901242 on cycle 272 reported data on 2013-09-22 at location 30.1°S, 114.3°E. The profile measured temperatures from 3.8°C to 19.0°C and salinities around 35.2 PSU."
5901249,269,-26.664,70.966,2013-09-05 16:31:46.272000146,3.268,20.6,35.24710714285714,"ARGO float 5901249 on cycle 269 reported data on 2013-09-05 at location 26.7°S, 71.0°E. The profile measured temperatures from 3.3°C to 20.6°C and salinities around 35.2 PSU."
5901249,270,-26.789,70.666,2013-09-15 02:23:23.711999844,3.28,20.344,35.26614285714286,"ARGO float 5901249 on cycle 270 reported data on 2013-09-15 at location 26.8°S, 70.7°E. The profile measured temperatures from 3.3°C to 20.3°C and salinities around 35.3 PSU."
5901250,269,-21.461,74.271,2013-09-06 16:11:41.856000077,3.798,23.404,34.95171428571429,"ARGO float 5901250 on cycle 269 reported data on 2013-09-06 at location 21.5°S, 74.3°E. The profile measured temperatures from 3.8°C to 23.4°C and salinities around 35.0 PSU."
5901256,266,-27.695,70.822,2013-09-04 04:59:19.103999879,4.316,19.544,35.37088888888889,"ARGO float 5901256 on cycle 266 reported data on 2013-09-04 at location 27.7°S, 70.8°E. The profile measured temperatures from 4.3°C to 19.5°C and salinities around 35.4 PSU."
5901256,267,-27.819,70.137,2013-09-13 15:03:20.447999965,4.104,19.68,35.367333333333335,"ARGO float 5901256 on cycle 267 reported data on 2013-09-13 at location 27.8°S, 70.1°E. The profile measured temperatures from 4.1°C to 19.7°C and salinities around 35.4 PSU."
5901256,268,-27.848,69.671,2013-09-23 01:07:21.792000051,4.192,19.86,35.370577777777775,"ARGO float 5901256 on cycle 268 reported data on 2013-09-23 at location 27.8°S, 69.7°E. The profile measured temperatures from 4.2°C to 19.9°C and salinities around 35.4 PSU."
5901306,247,-22.934,72.215,2013-09-08 07:43:50.996703403,2.73,23.127,35.126000000000005,"ARGO float 5901306 on cycle 247 reported data on 2013-09-08 at location 22.9°S, 72.2°E. The profile measured temperatures from 2.7°C to 23.1°C and salinities around 35.1 PSU."
5901306,248,-23.155,72.03,2013-09-18 06:20:21.001905746,5.764,22.954,35.3211,"ARGO float 5901306 on cycle 248 reported data on 2013-09-18 at location 23.2°S, 72.0°E. The profile measured temperatures from 5.8°C to 23.0°C and salinities around 35.3 PSU."
5901306,249,-23.394,71.997,2013-09-28 15:44:43.003227874,5.795,22.641,35.32134,"ARGO float 5901306 on cycle 249 reported data on 2013-09-28 at location 23.4°S, 72.0°E. The profile measured temperatures from 5.8°C to 22.6°C and salinities around 35.3 PSU."
5901308,247,-18.288,86.457,2013-09-10 04:04:49.999866101,2.76,23.383,35.02357352941176,"ARGO float 5901308 on cycle 247 reported data on 2013-09-10 at location 18.3°S, 86.5°E. The profile measured temperatures from 2.8°C to 23.4°C and salinities around 35.0 PSU."
5901308,248,-18.111,86.56,2013-09-20 05:06:59.999019952,5.258,23.337,35.12903921568627,"ARGO float 5901308 on cycle 248 reported data on 2013-09-20 at location 18.1°S, 86.6°E. The profile measured temperatures from 5.3°C to 23.3°C and salinities around 35.1 PSU."
5901308,249,-17.885,86.79,2013-09-30 09:17:35.001922577,5.157,23.124,35.2011568627451,"ARGO float 5901308 on cycle 249 reported data on 2013-09-30 at location 17.9°S, 86.8°E. The profile measured temperatures from 5.2°C to 23.1°C and salinities around 35.2 PSU."
5901309,247,-28.803,84.974,2013-09-10 23:45:49.995797794,2.545,18.848,35.089285714285715,"ARGO float 5901309 on cycle 247 reported data on 2013-09-10 at location 28.8°S, 85.0°E. The profile measured temperatures from 2.5°C to 18.8°C and salinities around 35.1 PSU."
5901309,248,-28.739,84.97,2013-09-21 00:00:44.999997007,5.089,19.087,35.33662745098039,"ARGO float 5901309 on cycle 248 reported data on 2013-09-21 at location 28.7°S, 85.0°E. The profile measured temperatures from 5.1°C to 19.1°C and salinities around 35.3 PSU."
5901371,230,2.057,92.83,2013-09-01 08:48:21.002019874,3.362,29.008,34.82655882352941,"ARGO float 5901371 on cycle 230 reported data on 2013-09-01 at location 2.1°N, 92.8°E. The profile measured temperatures from 3.4°C to 29.0°C and salinities around 34.8 PSU."
5901371,231,2.054,92.561,2013-09-11 12:41:22.998840034,3.331,28.991,34.852880597014924,"ARGO float 5901371 on cycle 231 reported data on 2013-09-11 at location 2.1°N, 92.6°E. The profile measured temperatures from 3.3°C to 29.0°C and salinities around 34.9 PSU."
5901371,232,2.022,92.369,2013-09-21 16:44:09.005694685,3.464,28.923,34.77341791044776,"ARGO float 5901371 on cycle 232 reported data on 2013-09-21 at location 2.0°N, 92.4°E. The profile measured temperatures from 3.5°C to 28.9°C and salinities around 34.8 PSU."
5901435,217,-48.478,49.499,2013-09-10 00:59:08.000188800,1.398,2.597,34.25987323943662,"ARGO float 5901435 on cycle 217 reported data on 2013-09-10 at location 48.5°S, 49.5°E. The profile measured temperatures from 1.4°C to 2.6°C and salinities around 34.3 PSU."
5901435,218,-48.449,50.155,2013-09-20 05:19:55.998995468,1.686,2.654,34.26468571428571,"ARGO float 5901435 on cycle 218 reported data on 2013-09-20 at location 48.4°S, 50.2°E. The profile measured temperatures from 1.7°C to 2.7°C and salinities around 34.3 PSU."
5901435,219,-48.131,49.935,2013-09-30 09:06:32.001050940,1.39,2.617,34.271323943661976,"ARGO float 5901435 on cycle 219 reported data on 2013-09-30 at location 48.1°S, 49.9°E. The profile measured temperatures from 1.4°C to 2.6°C and salinities around 34.3 PSU."
5901437,217,-47.91,105.761,2013-09-09 05:42:00.000026023,2.022,5.855,34.25758571428571,"ARGO float 5901437 on cycle 217 reported data on 2013-09-09 at location 47.9°S, 105.8°E. The profile measured temperatures from 2.0°C to 5.9°C and salinities around 34.3 PSU."
5901437,218,-48.17,106.503,2013-09-19 09:10:54.001801807,1.959,5.677,34.2851690140845,"ARGO float 5901437 on cycle 218 reported data on 2013-09-19 at location 48.2°S, 106.5°E. The profile measured temperatures from 2.0°C to 5.7°C and salinities around 34.3 PSU."
5901437,219,-48.541,107.285,2013-09-29 13:36:08.000219615,1.928,5.281,34.276,"ARGO float 5901437 on cycle 219 reported data on 2013-09-29 at location 48.5°S, 107.3°E. The profile measured temperatures from 1.9°C to 5.3°C and salinities around 34.3 PSU."
5901438,217,-55.277,67.635,2013-09-10 15:34:33.998450845,0.729,2.349,34.32064788732394,"ARGO float 5901438 on cycle 217 reported data on 2013-09-10 at location 55.3°S, 67.6°E. The profile measured temperatures from 0.7°C to 2.3°C and salinities around 34.3 PSU."
5901438,218,-55.808,68.219,2013-09-20 20:06:45.000109344,0.591,2.362,34.29994285714286,"ARGO float 5901438 on cycle 218 reported data on 2013-09-20 at location 55.8°S, 68.2°E. The profile measured temperatures from 0.6°C to 2.4°C and salinities around 34.3 PSU."
5901438,219,-55.994,68.929,2013-09-30 23:36:34.997405621,0.583,2.366,34.31,"ARGO float 5901438 on cycle 219 reported data on 2013-09-30 at location 56.0°S, 68.9°E. The profile measured temperatures from 0.6°C to 2.4°C and salinities around 34.3 PSU."
5901480,200,-39.021,58.699,2013-09-04 14:24:44.000012047,2.687,14.157,34.99842253521127,"ARGO float 5901480 on cycle 200 reported data on 2013-09-04 at location 39.0°S, 58.7°E. The profile measured temperatures from 2.7°C to 14.2°C and salinities around 35.0 PSU."
5901480,201,-38.904,57.186,2013-09-14 18:38:00.002402871,2.688,14.409,35.030239436619716,"ARGO float 5901480 on cycle 201 reported data on 2013-09-14 at location 38.9°S, 57.2°E. The profile measured temperatures from 2.7°C to 14.4°C and salinities around 35.0 PSU."
5901480,202,-38.578,55.553,2013-09-24 23:03:34.996711749,2.7,14.325,35.045352112676056,"ARGO float 5901480 on cycle 202 reported data on 2013-09-24 at location 38.6°S, 55.6°E. The profile measured temperatures from 2.7°C to 14.3°C and salinities around 35.0 PSU."
5901482,201,-34.36,51.065,2013-09-08 07:28:15.999239861,2.577,16.057,35.10509859154929,"ARGO float 5901482 on cycle 201 reported data on 2013-09-08 at location 34.4°S, 51.1°E. The profile measured temperatures from 2.6°C to 16.1°C and salinities around 35.1 PSU."
5901482,202,-34.748,49.902,2013-09-18 11:48:14.999881089,2.71,16.929,35.13207142857143,"ARGO float 5901482 on cycle 202 reported data on 2013-09-18 at location 34.7°S, 49.9°E. The profile measured temperatures from 2.7°C to 16.9°C and salinities around 35.1 PSU."
5901482,203,-35.115,48.344,2013-09-28 15:14:37.999296856,2.699,16.496,35.121535211267606,"ARGO float 5901482 on cycle 203 reported data on 2013-09-28 at location 35.1°S, 48.3°E. The profile measured temperatures from 2.7°C to 16.5°C and salinities around 35.1 PSU."
5901484,201,-46.142,123.645,2013-09-09 10:53:14.999590901,2.521,9.555,34.51050704225352,"ARGO float 5901484 on cycle 201 reported data on 2013-09-09 at location 46.1°S, 123.6°E. The profile measured temperatures from 2.5°C to 9.6°C and salinities around 34.5 PSU."
5901484,202,-45.959,124.504,2013-09-19 14:51:37.002407048,2.526,9.592,34.53254929577465,"ARGO float 5901484 on cycle 202 reported data on 2013-09-19 at location 46.0°S, 124.5°E. The profile measured temperatures from 2.5°C to 9.6°C and salinities around 34.5 PSU."
5901484,203,-46.229,125.275,2013-09-29 18:51:43.003684696,2.531,9.594,34.539014084507045,"ARGO float 5901484 on cycle 203 reported data on 2013-09-29 at location 46.2°S, 125.3°E. The profile measured temperatures from 2.5°C to 9.6°C and salinities around 34.5 PSU."
5901485,201,-37.425,71.495,2013-09-10 02:47:29.999927143,2.572,13.989,34.992591549295774,"ARGO float 5901485 on cycle 201 reported data on 2013-09-10 at location 37.4°S, 71.5°E. The profile measured temperatures from 2.6°C to 14.0°C and salinities around 35.0 PSU."
5901485,202,-36.593,72.483,2013-09-20 07:17:27.999853440,2.536,13.694,34.96344285714285,"ARGO float 5901485 on cycle 202 reported data on 2013-09-20 at location 36.6°S, 72.5°E. The profile measured temperatures from 2.5°C to 13.7°C and salinities around 35.0 PSU."
5901485,203,-36.919,73.403,2013-09-30 11:04:31.001235035,2.488,13.715,34.94985915492958,"ARGO float 5901485 on cycle 203 reported data on 2013-09-30 at location 36.9°S, 73.4°E. The profile measured temperatures from 2.5°C to 13.7°C and salinities around 34.9 PSU."
5901487,201,-39.935,99.425,2013-09-07 07:36:00.999011606,2.522,11.132,34.73504225352113,"ARGO float 5901487 on cycle 201 reported data on 2013-09-07 at location 39.9°S, 99.4°E. The profile measured temperatures from 2.5°C to 11.1°C and salinities around 34.7 PSU."
5901487,202,-39.729,99.179,2013-09-17 11:33:13.002603796,2.525,11.046,34.72460563380282,"ARGO float 5901487 on cycle 202 reported data on 2013-09-17 at location 39.7°S, 99.2°E. The profile measured temperatures from 2.5°C to 11.0°C and salinities around 34.7 PSU."
5901487,203,-39.646,99.233,2013-09-27 16:20:40.997883762,2.576,10.975,34.72927142857143,"ARGO float 5901487 on cycle 203 reported data on 2013-09-27 at location 39.6°S, 99.2°E. The profile measured temperatures from 2.6°C to 11.0°C and salinities around 34.7 PSU."
